Weight,measurements_m2
0.136457965,0.30462891
0.132625868,0.333895075
0.109311336,0.311729406
0.126230421,0.338595599
0.107706011,0.319908949
0.112032424,0.326286752
0.130192848,0.300634714
0.108761415,0.319545654
0.131850816,0.314577385
0.119889925,0.330535814
0.145978765,0.311677046
0.122085347,0.327692637
0.131720988,0.356498591
0.139326976,0.319600943
0.132960496,0.336647347
0.133752775,0.31386666
0.098358322,0.333045082
0.137479479,0.303012718
0.100018592,0.339855001
0.113938521,0.313465593
0.087458232,0.308403586
0.118946783,0.309166878
0.113891914,0.311437711
0.120306145,0.32949511
0.109206253,0.323730339
0.121336496,0.334570914
0.112966526,0.329598785
0.120939468,0.312094506
0.136097465,0.316030859
0.091334821,0.337201695
0.123064479,0.344453647
0.121482597,0.338473343
0.100642817,0.335249047
0.117248618,0.307184372
0.144988408,0.289479583
0.12919409,0.339420341
0.115336809,0.319278773
0.134708631,0.306473158
0.129141167,0.319094506
0.104592798,0.331536768
0.118307714,0.317056731
0.123154603,0.307151226
0.124022987,0.316810807
0.128951349,0.333246408
0.123951201,0.332382849
0.12457551,0.286600912
0.115893506,0.331016089
0.11835585,0.320710776
0.116111935,0.33718462
0.131476357,0.287701075
0.122136242,0.317923736
0.115161289,0.311566315
0.135146773,0.316133395
0.160205483,0.303642925
0.121856207,0.31372479
0.142979459,0.30441245
0.11617244,0.328395688
0.127456265,0.366387884
0.137941671,0.321512101
0.141213749,0.313848281
0.156364563,0.373694659
0.117486508,0.320319145
0.125981571,0.316445705
0.145130177,0.334681476
0.144363721,0.305741098
0.11227066,0.317796756
0.12496119,0.29854082
0.140149291,0.32906165
0.143446919,0.308755401
0.110981383,0.308713591
0.130493972,0.310714994
0.091923888,0.335190445
0.140373306,0.313549392
0.151539875,0.317077957
0.108783918,0.329556271
0.121900063,0.341418829
0.103955233,0.284057802
0.11829749,0.333731944
0.133318452,0.335778872
0.133950054,0.336809269
0.131253255,0.329055274
0.104351386,0.307744933
0.112554548,0.326843388
0.153157845,0.323601761
0.12864367,0.324029558
0.11881015,0.316925742
0.128967775,0.315873986
0.116493617,0.286136703
0.127655637,0.324956447
0.113735534,0.333768565
0.115086951,0.338181277
0.1017345,0.345795643
0.151446365,0.340130229
0.135963933,0.316300009
0.134542224,0.331824746
0.138215228,0.314403444
0.123321805,0.340072885
0.108980154,0.315780722
0.132869889,0.345613344
0.135535044,0.303270531
0.133249817,0.32725142
0.119337131,0.325954883
0.102567775,0.312652719
0.137084055,0.311876685
0.131356105,0.311820481
0.124322715,0.339833104
0.121702627,0.314212737
0.123280546,0.305130527
0.116799166,0.305898062
0.103160192,0.334255388
0.123619178,0.313934964
0.118744993,0.355463359
0.129996502,0.35623309
0.120573266,0.329539661
0.129483666,0.317106155
0.107153425,0.34100714
0.131982632,0.312898187
0.156204576,0.339910795
0.123734539,0.33195008
0.134638486,0.323738932
0.138336591,0.312549296
0.130540117,0.327545497
0.128851043,0.321183915
0.101864688,0.326122306
0.112993665,0.319496555
0.148368994,0.346025938
0.128293958,0.297842035
0.128395306,0.300478157
0.154318248,0.330088767
0.099583297,0.32299843
0.141009286,0.299399743
0.134999395,0.329157011
0.096079468,0.320821377
0.115759279,0.278691453
0.131611577,0.345716691
0.114716688,0.314890169
0.113785533,0.312525852
0.134330479,0.311255572
0.122423553,0.295577151
0.128088951,0.307228868
0.122817884,0.33354557
0.127250198,0.308792923
0.129782222,0.32132639
0.158371157,0.289785603
0.131312838,0.324108804
0.114732201,0.314306894
0.130963603,0.320040054
0.129132702,0.31671599
0.174834114,0.316137692
0.103920902,0.31448831
0.135623163,0.337671582
0.129143086,0.338334966
0.148189245,0.315497422
0.109938519,0.3264757
0.106774867,0.307874396
0.13051844,0.306630917
0.13779813,0.312830979
0.131838196,0.336556317
0.134724595,0.277667484
0.124554736,0.306512938
0.140282447,0.325560778
0.127163819,0.326944384
0.117676031,0.318940494
0.147242398,0.305046935
0.112295872,0.325110926
0.101190339,0.332599489
0.119300156,0.336162062
0.123156818,0.325404091
0.124246464,0.314625568
0.120723833,0.326802487
0.130840301,0.335414014
0.120122338,0.319675884
0.112182029,0.320293532
0.14618175,0.299326184
0.122598019,0.339796684
0.141605329,0.320266897
0.12781719,0.287434074
0.13248758,0.326679027
0.148332062,0.343126236
0.097382523,0.28233668
0.142098814,0.344920087
0.12617887,0.318983599
0.138288835,0.330042518
0.118473913,0.302237484
0.125326561,0.325737027
0.122903062,0.318181416
0.108682731,0.325533475
0.124248615,0.299864416
0.152331888,0.304902177
0.14427725,0.295242122
0.146248731,0.349269726
0.121827403,0.330035882
0.12257609,0.314735768
0.118580135,0.319167033
0.094372206,0.303756699
0.12160369,0.312554983
0.114011005,0.323818908
0.138299073,0.291706822
0.139166541,0.290530439
0.131770559,0.298221627
0.111841815,0.304942182
0.116313744,0.337688259
0.14534682,0.319394721
0.130088379,0.314729507
0.140326991,0.333367095
0.118532884,0.328252853
0.139708991,0.324347688
0.120363545,0.322584663
0.117963632,0.323856943
0.129294412,0.290377872
0.114383681,0.338689697
0.107993581,0.331563849
0.145638831,0.336938975
0.135640521,0.336618311
0.118142566,0.324990386
0.124914839,0.331235053
0.14219705,0.308633111
0.117540045,0.340309744
0.088949383,0.337234366
0.159183022,0.323383436
0.103139543,0.314208067
0.118334742,0.324660008
0.092295293,0.291395617
0.092173583,0.314045812
0.130087069,0.362752741
0.105506392,0.318298838
0.134670154,0.311075296
0.122787015,0.320422565
0.12268285,0.30813693
0.134403476,0.298313898
0.134952657,0.328291926
0.145563329,0.29314872
0.104435087,0.323534884
0.113979128,0.316576557
0.135265392,0.31695768
0.136675077,0.323435339
0.117122755,0.314976627
0.106685826,0.345145191
0.125217224,0.320180838
0.080222489,0.352821467
0.099993267,0.316550626
0.142002212,0.318023129
0.105806677,0.313771103
0.155787679,0.291802116
0.126885522,0.293051159
0.129182634,0.353196491
0.165605323,0.325787587
0.138641508,0.314492411
0.120377725,0.34973533
0.116817194,0.337068328
0.11548642,0.341963675
0.094170385,0.31755288
0.130678434,0.316604761
0.125484624,0.338687385
0.114780439,0.303339766
0.138214916,0.290054677
0.116017169,0.328649837
0.098610231,0.322745661
0.108401499,0.318999194
0.124116757,0.311244049
0.12957878,0.332274961
0.152833263,0.299036205
0.118775351,0.307402177
0.132502019,0.321879122
0.139951433,0.309512188
0.133696318,0.31901375
0.129106994,0.298049296
0.107649295,0.306656612
0.118763649,0.330964901
0.15714261,0.31121159
0.127276226,0.340269812
0.12410301,0.339571217
0.107172756,0.304347833
0.12839182,0.305743549
0.150515343,0.324140628
0.115694476,0.322439148
0.110810527,0.32330621
0.123621766,0.329464095
0.117111507,0.303618042
0.114662193,0.345321179
0.156905891,0.315387104
0.136075723,0.306916541
0.103022752,0.305368843
0.123346131,0.343843394
0.138046904,0.35823878
0.119740073,0.331815632
0.136362485,0.329945864
0.107176641,0.319242752
0.132005361,0.303415292
0.123450495,0.318087523
0.132634687,0.289333596
0.123282923,0.31519086
0.114283429,0.353420328
0.130076171,0.306513888
0.131056506,0.356251528
0.133855328,0.313895324
0.103680822,0.298847947
0.116652179,0.327740963
0.120759064,0.322967523
0.119896508,0.33690103
0.118616925,0.327960567
0.125438986,0.294906917
0.144464224,0.315831494
0.149893083,0.327374378
0.141549542,0.314395123
0.132286326,0.344694428
0.075270861,0.346605385
0.114342912,0.310594307
0.132175793,0.319406061
0.110369506,0.309984686
0.140922799,0.33865392
0.114171116,0.33859628
0.126487123,0.29102536
0.117601276,0.302825505
0.128110658,0.334172392
0.102568309,0.296853645
0.119543015,0.324064404
0.111326875,0.326860007
0.107701743,0.311166905
0.099637228,0.349267158
0.138813157,0.335826062
0.107442333,0.315324838
0.134795935,0.334708553
0.121888342,0.313732267
0.13082362,0.330626097
0.123630139,0.334376424
0.12307347,0.319965639
0.10488375,0.292870182
0.163440985,0.288537259
0.139335261,0.327557708
0.138487745,0.324001083
0.090506688,0.327746561
0.113398221,0.316953405
0.112653943,0.290144613
0.126323647,0.296754922
0.113253056,0.318268559
0.158382066,0.362920259
0.125713878,0.375472693
0.167299644,0.390160967
0.097509429,0.357329182
0.106666952,0.391152947
0.12277208,0.385820623
0.14441402,0.391381168
0.115882335,0.376571361
0.116918862,0.403798699
0.109307359,0.379683393
0.13438144,0.385101787
0.143408924,0.387843709
0.154483864,0.351776722
0.116881941,0.372048857
0.134075694,0.389923963
0.120086247,0.386398333
0.16168836,0.373352637
0.122091797,0.3680446
0.150240628,0.397279724
0.14077287,0.388155711
0.104154659,0.389578979
0.142968629,0.370037497
0.14944955,0.404364969
0.114000174,0.392432453
0.147679709,0.383513604
0.129916293,0.400540167
0.150523217,0.391993049
0.145450898,0.394308206
0.122790733,0.382474865
0.141027599,0.383852392
0.135007655,0.371791797
0.140374076,0.390372807
0.123251029,0.384830397
0.15426412,0.376545734
0.137498697,0.359801205
0.140891021,0.361145626
0.114325698,0.362229728
0.140664718,0.38213157
0.133888952,0.378068883
0.114326239,0.361791247
0.141123983,0.365047329
0.138719407,0.379858118
0.150958079,0.368551531
0.14638166,0.388116739
0.159800992,0.389576378
0.125913827,0.373459999
0.167808595,0.38284199
0.164278984,0.383332507
0.152118207,0.365858202
0.146427071,0.396426864
0.122664988,0.375709267
0.137586469,0.396001557
0.11190521,0.377371953
0.130363466,0.402024592
0.138115951,0.393650172
0.146106701,0.393278027
0.163629888,0.40430858
0.104115609,0.405334806
0.105432671,0.381062089
0.126792085,0.38630422
0.130109613,0.347224285
0.115351857,0.351474823
0.136389508,0.378215172
0.135827561,0.408620417
0.148963375,0.385234568
0.127933604,0.383905397
0.138286431,0.382534549
0.198763768,0.368421786
0.132255887,0.36946643
0.159626077,0.355673557
0.148809351,0.386822905
0.105817332,0.376609702
0.122962518,0.40499799
0.116373739,0.393730937
0.149508827,0.366442311
0.13037881,0.383725023
0.131221795,0.383325391
0.13371203,0.357062873
0.158359033,0.376298623
0.131921073,0.37148932
0.126614109,0.382770295
0.146386511,0.387243113
0.128684549,0.36595247
0.137489162,0.398127165
0.147531481,0.375348871
0.148105612,0.36976623
0.143434377,0.371567284
0.115278964,0.392065925
0.100864103,0.388740138
0.136176349,0.380962591
0.163169909,0.391351963
0.131485692,0.40191861
0.134822597,0.377253416
0.14671198,0.401427435
0.134534411,0.383211718
0.161245413,0.394458747
0.15457136,0.371105973
0.105247686,0.389538536
0.139558657,0.377947182
0.144497096,0.365914268
0.133544064,0.38937649
0.148114729,0.367720258
0.125368982,0.377020872
0.139175308,0.377416845
0.130963626,0.388343131
0.131041123,0.376783582
0.156835801,0.37779421
0.145556305,0.375602025
0.144090346,0.367784991
0.149046785,0.391680255
0.163540333,0.382987464
0.128951366,0.392610585
0.155864539,0.372003564
0.165591361,0.356054386
0.139920054,0.380372305
0.146799699,0.381218841
0.160704293,0.372462422
0.135052762,0.350227757
0.147263216,0.396845909
0.127471772,0.361556307
0.159119394,0.383361955
0.155692061,0.370001493
0.128552929,0.398374554
0.125508088,0.376320447
0.139251241,0.359988982
0.128963032,0.396822097
0.119749753,0.3624805
0.125184895,0.37103844
0.139656379,0.382140967
0.127781293,0.383849557
0.117028298,0.37498574
0.117097542,0.399134256
0.155781568,0.36335895
0.128240631,0.372251502
0.138457454,0.375894114
0.131237963,0.356540637
0.137666101,0.368653402
0.13210467,0.364761046
0.159056167,0.37335835
0.097691741,0.381429624
0.153868189,0.377925057
0.123735012,0.383284258
0.146178218,0.3946971
0.137481027,0.376677932
0.162850341,0.361439981
0.142297373,0.400800247
0.138191082,0.38725882
0.131607026,0.370365673
0.125086407,0.358792018
0.122283847,0.384513238
0.131305789,0.380611942
0.11775781,0.34604396
0.12617849,0.379169631
0.123711057,0.374527464
0.121970921,0.381244409
0.125254851,0.352011675
0.133695534,0.370848324
0.124008096,0.397068448
0.141170231,0.337178763
0.142036237,0.364329132
0.112417438,0.367942849
0.134218647,0.383192025
0.122211224,0.362715955
0.121961802,0.374610214
0.139639555,0.391402626
0.13115904,0.372975803
0.130563531,0.367638578
0.139848455,0.372740394
0.148695534,0.379799741
0.15270769,0.363568644
0.120922969,0.399358362
0.141755381,0.338502298
0.118520167,0.375773836
0.086744788,0.406192337
0.107718437,0.379832031
0.132565372,0.379499825
0.148634693,0.386507544
0.143817353,0.383586192
0.146545472,0.377833377
0.145984821,0.37771069
0.100475848,0.374655043
0.126314087,0.356295903
0.122168891,0.358469449
0.134719054,0.368568559
0.152390761,0.368034361
0.153902237,0.377084388
0.1628307,0.370842978
0.135498493,0.364282491
0.126295114,0.392279091
0.145198741,0.38125337
0.138809755,0.372787127
0.161615172,0.371292255
0.122474188,0.404183531
0.168229889,0.388139397
0.160977953,0.354830693
0.151746945,0.386680803
0.123532786,0.401554113
0.128149081,0.38072954
0.113441711,0.388783436
0.153878078,0.387267347
0.14917803,0.374483846
0.124589275,0.39430864
0.158602491,0.39319517
0.145087236,0.364449956
0.139771575,0.415590355
0.137166594,0.381038909
0.153510313,0.37713147
0.130676056,0.418991557
0.129153459,0.394603245
0.157166707,0.372964283
0.112164854,0.387032952
0.130038559,0.395292584
0.137510692,0.379993587
0.164774573,0.374800988
0.148902318,0.392354741
0.125578699,0.370661431
0.161006451,0.37579808
0.120169343,0.374340664
0.135549136,0.385511879
0.117957643,0.38266124
0.148514849,0.374494458
0.13967833,0.350626879
0.113151709,0.384447474
0.125237192,0.364984337
0.133419347,0.425136206
0.155446548,0.368464409
0.156260563,0.379162232
0.13756725,0.361635305
0.158842328,0.346759277
0.122658534,0.376511363
0.123106666,0.362786555
0.131055871,0.390617319
0.125372637,0.401885466
0.128892183,0.367332643
0.130381768,0.363469507
0.152072537,0.397715741
0.122312497,0.385976102
0.13746444,0.407028984
0.1450742,0.386622127
0.15664341,0.404887009
0.15171953,0.357449044
0.147709627,0.391311624
0.147026236,0.366369829
0.136006924,0.367493583
0.13381065,0.391915945
0.132381659,0.380359535
0.174427059,0.391705431
0.118862781,0.390904
0.140448897,0.405004439
0.13232043,0.366947121
0.140665509,0.387948046
0.163868299,0.345347911
0.123351452,0.395600584
0.087600364,0.39526435
0.113725214,0.387952257
0.137611652,0.375358389
0.121618371,0.381390531
0.132667836,0.379902809
0.121352264,0.364813917
0.157240925,0.380100968
0.11536433,0.395341093
0.13185041,0.386496678
0.169242384,0.376354062
0.139720867,0.385406578
0.128104019,0.40353247
0.159601055,0.365189003
0.117478363,0.39113664
0.148440303,0.369154046
0.125064187,0.385440621
0.136267711,0.358954871
0.140156845,0.400185233
0.12462575,0.405362326
0.11675784,0.370621954
0.128477347,0.368453848
0.164700057,0.385046614
0.116430782,0.414047544
0.141333215,0.386546043
0.137927752,0.387502902
0.158400815,0.371575835
0.112167447,0.376619129
0.126661743,0.365309695
0.124103161,0.372588313
0.100213541,0.345555547
0.118159712,0.391194838
0.14367272,0.372577103
0.141657389,0.387882723
0.133305932,0.36725058
0.112375219,0.375300984
0.141660159,0.368856745
0.149968337,0.366082444
0.130219108,0.391761385
0.145622298,0.374571744
0.130888113,0.382315254
0.140000771,0.369038073
0.127858631,0.402498627
0.119802589,0.384003679
0.125158476,0.381981078
0.144269336,0.383541812
0.12422372,0.408705068
0.167426039,0.350604549
0.135112297,0.392724258
0.12269942,0.354306067
0.127660216,0.398636798
0.130956015,0.413325344
0.114934987,0.377606534
0.135947285,0.374894003
0.133743112,0.379580141
0.124124473,0.364049952
0.155848786,0.372236873
0.130536659,0.383732794
0.136612408,0.409589649
0.127300019,0.354094771
0.146729028,0.383586337
0.117338358,0.358295588
0.128672234,0.394075128
0.149036071,0.387780544
0.144657821,0.394986511
0.163580149,0.382282116
0.132479701,0.383464653
0.137113845,0.352360357
0.136284443,0.390599715
0.133262464,0.375992312
0.13323519,0.390304888
0.123697095,0.373319276
0.152407676,0.360078607
0.129665452,0.368774339
0.165972999,0.374537024
0.142709004,0.379096482
0.122325852,0.373130008
0.133010473,0.380298192
0.136607123,0.362084355
0.134232582,0.372200018
0.121805333,0.381208614
0.157528031,0.374512547
0.135882209,0.396667721
0.138521637,0.385008215
0.122438387,0.379367014
0.12870578,0.383227063
0.146290844,0.350112114
0.149131004,0.365838476
0.136549529,0.361536324
0.147259348,0.370996796
0.144165592,0.356282794
0.107794866,0.360480494
0.134685587,0.37808182
0.124345887,0.375711824
0.150585367,0.38659852
0.147272411,0.37473496
0.111183761,0.395048675
0.149130128,0.391528773
0.132376682,0.367552766
0.144335254,0.357248029
0.155997532,0.36434738
0.156661016,0.359757002
0.147514129,0.380148324
0.168116829,0.368134871
0.143561774,0.376526398
0.140676962,0.395387772
0.106656364,0.399718652
0.110741665,0.339199051
0.125454894,0.360566408
0.144493451,0.367775094
0.142813274,0.40861655
0.125164362,0.369838062
0.129963752,0.390441482
0.141005834,0.380289127
0.138138197,0.355456577
0.158358484,0.380519558
0.16019362,0.388140041
0.135039806,0.397022496
0.142939344,0.379217893
0.151767996,0.37747666
0.131099621,0.326221369
0.162303561,0.376268997
0.166672076,0.395632337
0.141578192,0.411622851
0.125908816,0.393052274
0.152339991,0.389871927
0.131565509,0.400729251
0.131461405,0.37462349
0.140742449,0.3669594
0.155817877,0.332532075
0.13698309,0.362983286
0.172096451,0.391409366
0.112886517,0.377099852
0.11444959,0.372280509
0.120477333,0.360943143
0.130296599,0.374473866
0.148221762,0.361804201
0.124661008,0.380772015
0.142983385,0.368899164
0.124354686,0.384917264
0.09418236,0.394045766
0.13811949,0.379116458
0.127498487,0.369732728
0.134187599,0.390196568
0.139757307,0.39971542
0.142461853,0.354264432
0.128053911,0.378824915
0.12491521,0.386932025
0.127093435,0.362275277
0.127661009,0.407091595
0.141506334,0.380180947
0.13142077,0.407668024
0.127976978,0.356980494
0.106007206,0.354494167
0.111759379,0.395190639
0.147522022,0.363918955
0.127195614,0.399274449
0.137750835,0.376867665
0.148216045,0.393010365
0.110560858,0.399269725
0.133304357,0.397369466
0.101877778,0.384457062
0.135477311,0.385514547
0.145657653,0.368533884
0.167562254,0.374618052
0.13189384,0.383283802
0.118593071,0.393323764
0.141620037,0.376801976
0.136123799,0.412847
0.157202296,0.355962291
0.135227415,0.379609786
0.14424117,0.391510405
0.101658731,0.370613512
0.132209395,0.358994339
0.153611553,0.371867027
0.142923052,0.374565093
0.141367416,0.365262614
0.137095188,0.391004907
0.160581962,0.379882661
0.13417718,0.372272748
0.148464114,0.39038209
0.127251413,0.377632541
0.15497475,0.382111703
0.144827127,0.353917753
0.133498081,0.371415787
0.16294236,0.384220225
0.151260818,0.402544793
0.141005729,0.363552885
0.146258675,0.355358385
0.137949143,0.371128496
0.126436047,0.369407815
0.1396319,0.38484054
0.158453063,0.361511507
0.123838876,0.391636072
0.130672764,0.383778582
0.14636894,0.383490524
0.118431345,0.378822492
0.128168137,0.379455089
0.134202809,0.391686783
0.150754641,0.370882891
0.126592885,0.382017024
0.120452547,0.370987748
0.131744332,0.346294385
0.154093626,0.380224497
0.12568043,0.383986111
0.121139371,0.358574148
0.138910411,0.380637294
0.13537212,0.378040859
0.146359508,0.359578566
0.136108868,0.362441384
0.140541782,0.374611824
0.152225277,0.392952288
0.120642242,0.36643708
0.153896515,0.376605567
0.121836973,0.398356195
0.136477122,0.358977095
0.174533505,0.402303185
0.152143837,0.346171877
0.124600087,0.380651131
0.134816705,0.36107257
0.131807592,0.368414326
0.146809739,0.350868789
0.155696943,0.386402415
0.138570823,0.371883662
0.095928038,0.387089717
0.140395227,0.369249839
0.147699159,0.368820913
0.128010451,0.360099652
0.144737379,0.354553199
0.125865875,0.36707382
0.14618668,0.37710403
0.086961536,0.380976668
0.109700653,0.383052807
0.118294148,0.361143626
0.130596693,0.359796713
0.135157001,0.409460697
0.140594839,0.385119468
0.143209065,0.397541661
0.114970862,0.370515778
0.114111794,0.374647822
0.133442889,0.40777885
0.131379005,0.392745851
0.138607134,0.381887248
0.111871275,0.388629556
0.124052479,0.391361853
0.117262944,0.372094062
0.146888499,0.360980918
0.136623954,0.381836449
0.141082308,0.411791173
0.142822449,0.399485703
0.158502573,0.363056296
0.11600119,0.384616585
0.112216755,0.380377207
0.137599048,0.410814789
0.135729239,0.392568947
0.130896115,0.370254882
0.106306063,0.381903086
0.12305565,0.383604595
0.149739425,0.381548286
0.119897554,0.35233536
0.155953791,0.367572916
0.139201442,0.413838137
0.166041527,0.360996868
0.131590524,0.367281276
0.145515582,0.399810329
0.130076621,0.364284621
0.109054648,0.366002971
0.145372335,0.379673038
0.132248092,0.415964648
0.124582892,0.367599394
0.141255795,0.40386635
0.159185976,0.386936662
0.134848667,0.373138085
0.140010055,0.35583574
0.140402722,0.359150687
0.136047126,0.394404365
0.183109767,0.379978983
0.120724074,0.377193873
0.166912207,0.384364052
0.136623625,0.366390799
0.13607037,0.369266593
0.116031074,0.377438401
0.135122312,0.386141993
0.154965733,0.38916028
0.147299252,0.417020089
0.14106233,0.391794592
0.130626188,0.344036049
0.129379111,0.382326831
0.137695601,0.379139222
0.141910572,0.371225164
0.143837881,0.35623042
0.151363234,0.397150181
0.121447916,0.358562171
0.122101634,0.380612035
0.143448821,0.368374067
0.128689582,0.345993991
0.146220456,0.396973943
0.131844094,0.37700479
0.12676887,0.386603903
0.150621995,0.383666358
0.121459428,0.370820402
0.15539183,0.378065162
0.107060736,0.386435195
0.137605107,0.388843281
0.150002331,0.3808964
0.133165225,0.39715454
0.158375213,0.357183523
0.140443265,0.393973671
0.131933479,0.370678726
0.130408065,0.39997449
0.15057452,0.381751545
0.153220777,0.392866056
0.1158475,0.363613599
0.131323607,0.393385316
0.114566792,0.365138069
0.134765802,0.39222547
0.131855092,0.395338062
0.151230992,0.372140452
0.146212492,0.392090398
0.114897423,0.371347193
0.122521746,0.388296969
0.123110906,0.398906353
0.124610678,0.365490635
0.114405418,0.364390049
0.123446342,0.380403952
0.136650621,0.375386974
0.147335226,0.38287947
0.123687195,0.398303557
0.144534416,0.367789017
0.164240658,0.389428026
0.117903193,0.393221186
0.124197013,0.411251449
0.120113947,0.382685689
0.140203637,0.371705036
0.158269199,0.38208586
0.122862387,0.368352027
0.143133395,0.371668085
0.137668243,0.37934951
0.131911226,0.3733501
0.12108116,0.397143771
0.140593538,0.402697927
0.129495017,0.356327119
0.124404376,0.372963785
0.121462794,0.379140673
0.131192161,0.403757488
0.132478198,0.361601311
0.143110373,0.375114296
0.12902995,0.392443603
0.143128641,0.373884044
0.122605683,0.37330359
0.149903759,0.394926205
0.152458157,0.368436394
0.146372469,0.394067949
0.107190381,0.370141579
0.174416139,0.389610266
0.116751282,0.396424136
0.121906518,0.396802605
0.139835101,0.376688535
0.116903754,0.37989291
0.139225642,0.378052448
0.149755079,0.389485678
0.130749591,0.379444209
0.112697693,0.391589568
0.124357885,0.395005501
0.142476387,0.396169347
0.118722223,0.385983186
0.13403511,0.382186298
0.112878911,0.402607137
0.12776081,0.37890007
0.162235577,0.385563341
0.124143451,0.363509366
0.13565794,0.386037339
0.123999622,0.389546437
0.122526354,0.369274469
0.153061956,0.393088015
0.128070334,0.347072475
0.144801021,0.354153322
0.11840337,0.376091679
0.121234845,0.386632623
0.137486096,0.407386923
0.136355258,0.357800518
0.145238774,0.401086934
0.141883143,0.393102296
0.115421387,0.410409675
0.144560469,0.348581066
0.142837242,0.357662537
0.13826932,0.356133169
0.13341944,0.3934261
0.141427215,0.389933695
0.143747148,0.363820292
0.134546911,0.385470739
0.138880358,0.386562745
0.131466084,0.380591738
0.137042482,0.380601624
0.128122121,0.371917946
0.140037358,0.362262629
0.159096023,0.368363817
0.126183125,0.414423948
0.095536631,0.390855827
0.114133846,0.383010161
0.153837237,0.395049519
0.122022262,0.394347722
0.154978954,0.370654951
0.152927492,0.366001632
0.146078197,0.388956842
0.117722048,0.365437784
0.11660659,0.364765102
0.118855112,0.396505196
0.12319448,0.364813343
0.13400384,0.379293473
0.149926456,0.38530704
0.145749274,0.392263504
0.151979883,0.372025042
0.115992892,0.373019358
0.153439942,0.387700337
0.137200344,0.369888873
0.133448235,0.378299387
0.12592098,0.366706742
0.125242947,0.375413142
0.1536168,0.385384873
0.138767704,0.398356052
0.140569244,0.369829231
0.121147575,0.405597822
0.14968093,0.378252066
0.13738186,0.377730595
0.10267214,0.392791406
0.13197795,0.382765436
0.131176873,0.385482771
0.127442997,0.362795103
0.126602831,0.371924976
0.126130704,0.375438384
0.135306199,0.376545252
0.114214,0.390581298
0.13360413,0.381701581
0.141538726,0.356746001
0.150508074,0.354036936
0.126105581,0.370467656
0.129445307,0.374941766
0.141535387,0.377527571
0.159405396,0.370306165
0.143448742,0.399822289
0.157164952,0.37663245
0.1161434,0.395681128
0.119505732,0.400324862
0.153374579,0.381853513
0.107822472,0.375842527
0.143955982,0.378101661
0.160641213,0.37684994
0.133657263,0.381988593
0.13347486,0.374576013
0.141991371,0.39732644
0.133612208,0.374107861
0.12293777,0.37054484
0.129226438,0.397413674
0.145588115,0.362683745
0.147631194,0.363797261
0.142786365,0.383735156
0.117895552,0.373196813
0.144522924,0.383324868
0.143261905,0.400548457
0.128676417,0.398268945
0.13394057,0.371676466
0.120718671,0.369613583
0.152739455,0.384998865
0.146068984,0.401894983
0.127500377,0.371403999
0.135329769,0.371112836
0.112572756,0.363328103
0.129258697,0.376505577
0.163957215,0.383588159
0.142574605,0.356824642
0.152735395,0.376188117
0.144441019,0.373021242
0.120316042,0.385546447
0.155565664,0.37482541
0.141268253,0.369915306
0.153269227,0.385665511
0.154591769,0.371784052
0.132105107,0.371544708
0.102014379,0.371002861
0.150155774,0.361573396
0.157201867,0.375865807
0.153463967,0.358936388
0.149332059,0.382055609
0.120545726,0.395968462
0.112944357,0.403097211
0.13880348,0.355768108
0.144448877,0.37783036
0.132745134,0.346722896
0.139959799,0.371919409
0.144707057,0.368906905
0.121044853,0.3460736
0.137455109,0.377394364
0.124006751,0.347243881
0.130972121,0.390880862
0.127445332,0.370885412
0.126167476,0.36825849
0.160372522,0.360097522
0.106317559,0.367288283
0.124234438,0.393634973
0.130848793,0.399556563
0.093812574,0.388797984
0.133677414,0.391980086
0.134069045,0.402585801
0.130175928,0.376773376
0.136177479,0.374514868
0.112000319,0.363498242
0.132959247,0.355515247
0.092065948,0.369599975
0.134657171,0.389352586
0.120249539,0.416454235
0.132660913,0.34763992
0.154841058,0.383541509
0.127075655,0.385872564
0.16500834,0.383060173
0.153387016,0.407480621
0.118554585,0.366463026
0.160810645,0.380348251
0.132898091,0.364008138
0.12306597,0.399190373
0.142724131,0.39513142
0.143668859,0.389796033
0.12477503,0.392226627
0.145348775,0.394048956
0.127069621,0.398032579
0.147192304,0.385976964
0.153767518,0.3603997
0.145548046,0.380497093
0.138053238,0.397219267
0.127755406,0.384708853
0.137646972,0.365658186
0.120257909,0.381104001
0.163159461,0.385192126
0.147539685,0.354991818
0.156689816,0.381900233
0.124682742,0.382390628
0.140607394,0.36971477
0.123342701,0.387283823
0.131521994,0.388566727
0.134449875,0.378274947
0.124157574,0.377169211
0.111126957,0.35385599
0.150238079,0.392565837
0.143817111,0.369455698
0.136733214,0.39187903
0.148704253,0.393479677
0.142668942,0.370454296
0.128674662,0.397286705
0.145465394,0.37585872
0.15245473,0.368905734
0.152653698,0.380994145
0.140144387,0.359015056
0.151012056,0.399134307
0.128454708,0.362810475
0.152311912,0.379478328
0.126907825,0.367561229
0.143704223,0.393561198
0.127442877,0.361467176
0.11673413,0.379349024
0.133794374,0.387965648
0.177632023,0.404788363
0.139816889,0.400216552
0.134907032,0.382166683
0.135855654,0.392768508
0.151235417,0.385287249
0.127724127,0.369243572
0.141453558,0.376768317
0.167723102,0.356099214
0.118316259,0.405616242
0.136902647,0.411603081
0.151898446,0.38306235
0.153137734,0.379149075
0.127380257,0.374036199
0.14414619,0.370534424
0.122673721,0.382622545
0.129307195,0.403300582
0.12079527,0.366223721
0.112699393,0.382696357
